"","country","sex","bc_cate","edu2","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"1447","Netherlands","Men","1920-1929",NA,0.523289532271349,NA,NA,NA,NA
"1448","Netherlands","Men","1930-1939","High",140.204538250151,14.7637705468644,4.62645444770837,10.5,31.3
"1449","Netherlands","Men","1930-1939","Low",148.146859210698,12.8402766973641,1.35077852510158,8.7,10.5
"1450","Netherlands","Men","1930-1939",NA,43.5643461598677,5.7489458322525,3.47830545902252,13.2,60.5
"1451","Netherlands","Men","1940-1949","High",798.639764310672,120.706536725321,30.7784039129913,15.1,25.5
"1452","Netherlands","Men","1940-1949","Low",832.970323964946,130.03210238011,45.6927012298666,15.6,35.1
"1453","Netherlands","Men","1940-1949",NA,78.7848556347761,10.177410364151,2.31115508079529,12.9,22.7
"1454","Netherlands","Men","1950-1959","High",1055.47513806842,216.502881039968,64.2809483981981,20.5,29.7
"1455","Netherlands","Men","1950-1959","Low",983.778174393864,206.514976808699,54.4245356112574,21,26.4
"1456","Netherlands","Men","1950-1959",NA,45.8117212057114,2.91742962598801,2.07250797748566,6.4,71
"1457","Netherlands","Men","1960-1969","High",1006.50308645582,276.149635419118,82.8045484107561,27.4,30
"1458","Netherlands","Men","1960-1969","Low",1159.31400648529,333.237434093577,126.495659414391,28.7,38
"1459","Netherlands","Men","1960-1969",NA,46.8800115194585,19.035099467304,10.3217575159338,40.6,54.2
"1460","Netherlands","Men","1970-1979","High",508.977484966622,138.594462627198,34.369993570792,27.2,24.8
"1461","Netherlands","Men","1970-1979","Low",385.492582990668,121.8058288784,43.3207331862409,31.6,35.6
"1462","Netherlands","Men","1970-1979",NA,32.7578179836273,14.9716865420341,7.4173874258995,45.7,49.5
"1463","Netherlands","Men","1980-1989","High",20.2001375374587,8.56770602610902,2.06771998508987,42.4,24.1
"1464","Netherlands","Men","1980-1989","Low",12.7624483786001,5.86836677103622,1.03900754868437,46,17.7
"1465","Netherlands","Men","1980-1989",NA,1.03787598734993,NA,NA,NA,NA
"1466","Netherlands","Women","1910-1919","High",2.91667028615672,0.326250755538151,0.326250755538151,11.2,100
"1467","Netherlands","Women","1910-1919","Low",2.24652997768278,NA,NA,NA,NA
"1468","Netherlands","Women","1910-1919",NA,0.326250755538151,0.326250755538151,0.326250755538151,100,100
"1469","Netherlands","Women","1920-1929","High",16.7391379825672,5.64978334538088,2.65427763681784,33.8,47
"1470","Netherlands","Women","1920-1929","Low",17.4566498176651,NA,NA,NA,NA
"1471","Netherlands","Women","1920-1929",NA,2.04559020102297,0.707444220708666,0.707444220708666,34.6,100
"1472","Netherlands","Women","1930-1939","High",156.476987303046,29.4837953496316,15.1811834343117,18.8,51.5
"1473","Netherlands","Women","1930-1939","Low",171.114987934168,12.4934212413928,5.4292937745913,7.3,43.5
"1474","Netherlands","Women","1930-1939",NA,63.4592599062368,4.23232039809227,1.72916740179062,6.7,40.9
"1475","Netherlands","Women","1940-1949","High",842.914813990487,127.538821916052,38.4903436353622,15.1,30.2
"1476","Netherlands","Women","1940-1949","Low",766.438154219208,59.2451583657568,21.4036941997314,7.7,36.1
"1477","Netherlands","Women","1940-1949",NA,92.3120587441173,9.65854001825926,4.33558940887451,10.5,44.9
"1478","Netherlands","Women","1950-1959","High",1085.83911546299,207.793611826491,34.0414404714712,19.1,16.4
"1479","Netherlands","Women","1950-1959","Low",910.064601331026,128.934075631237,25.5247141852745,14.2,19.8
"1480","Netherlands","Women","1950-1959",NA,82.8034358620644,11.3278884291649,1.73188602924347,13.7,15.3
"1481","Netherlands","Women","1960-1969","High",1082.4859549218,261.436396948415,53.8995489893525,24.2,20.6
"1482","Netherlands","Women","1960-1969","Low",1046.50322945031,167.671235038149,43.9366201733451,16,26.2
"1483","Netherlands","Women","1960-1969",NA,43.1276636625232,6.4283777475357,1.38984942436218,14.9,21.6
"1484","Netherlands","Women","1970-1979","High",541.783678192115,125.366376558374,28.4017582615014,23.1,22.7
"1485","Netherlands","Women","1970-1979","Low",329.504583916563,56.0594045038163,15.0041259739448,17,26.8
"1486","Netherlands","Women","1970-1979",NA,36.2506253123283,9.29517769813538,1.31118476390839,25.6,14.1
"1487","Netherlands","Women","1980-1989","High",21.5573494517632,1.81489431354635,NA,8.4,NA
"1488","Netherlands","Women","1980-1989","Low",12.9682476802463,2.85366623158603,1.67599649534469,22,58.7
"1489","Nicaragua","Men","1930-1939","High",11.2173421382904,NA,NA,NA,NA
"1490","Nicaragua","Men","1930-1939","Low",12.4317392110825,NA,NA,NA,NA
"1491","Nicaragua","Men","1940-1949","High",126.643846213818,5.12403005361557,0.677367985248566,4,13.2
"1492","Nicaragua","Men","1940-1949","Low",156.881981551647,17.2160882055759,8.05805596709251,11,46.8
"1493","Nicaragua","Men","1940-1949",NA,2.23447704315186,NA,NA,NA,NA
"1494","Nicaragua","Men","1950-1959","High",222.785101890564,9.50271314382553,5.03375905752182,4.3,53
"1495","Nicaragua","Men","1950-1959","Low",262.249787181616,10.6920042037964,6.5727351307869,4.1,61.5
"1496","Nicaragua","Men","1960-1969","High",107.241100788116,3.52090698480606,2.91921699047089,3.3,82.9
"1497","Nicaragua","Men","1960-1969","Low",81.2991087138653,4.92848408222198,1.39410501718521,6.1,28.3
"1498","Nicaragua","Women","1940-1949","High",138.107786417007,5.02031219005585,2.77855408191681,3.6,55.3
"1499","Nicaragua","Women","1940-1949","Low",166.977481544018,5.33935207128525,2.39627695083618,3.2,44.9
"1500","Nicaragua","Women","1950-1959","High",1052.39019143581,56.2391322851181,34.8563867211342,5.3,62
"1501","Nicaragua","Women","1950-1959","Low",1408.62137234211,29.5718908905983,15.286797940731,2.1,51.7
"1502","Nicaragua","Women","1950-1959",NA,0.834739983081818,NA,NA,NA,NA
"1503","Nicaragua","Women","1960-1969","High",540.005708873272,35.2354926466942,23.1102944016457,6.5,65.6
"1504","Nicaragua","Women","1960-1969","Low",536.29035025835,16.2033721804619,5.33150202035904,3,32.9
"1505","Niger","Men","1950-1959","High",54.0361879765987,NA,NA,NA,NA
"1506","Niger","Men","1950-1959","Low",276.249278582633,2.43305090069771,0.258978992700577,0.9,10.6
"1507","Niger","Men","1950-1959",NA,3.38045406341553,NA,NA,NA,NA
"1508","Niger","Men","1960-1969","High",152.00259643048,5.58412408828735,1.49194499850273,3.7,26.7
"1509","Niger","Men","1960-1969","Low",590.84048178792,2.3790830373764,1.96973603963852,0.4,82.8
"1510","Niger","Men","1960-1969",NA,0.495018988847733,NA,NA,NA,NA
"1511","Niger","Men","1970-1979","High",205.074834369123,15.6756249815226,4.74483403563499,7.6,30.3
"1512","Niger","Men","1970-1979","Low",565.799158126116,21.3272590041161,7.15583497285843,3.8,33.6
"1513","Niger","Men","1970-1979",NA,4.23759406805038,NA,NA,NA,NA
"1514","Niger","Women","1960-1969","High",120.75356785208,3.61218696832657,0.461834013462067,3,12.8
"1515","Niger","Women","1960-1969","Low",1005.05843026936,13.3308600187302,2.42067801952362,1.3,18.2
"1516","Niger","Women","1970-1979","High",294.019763834774,18.9983081519604,9.80001804232597,6.5,51.6
"1517","Niger","Women","1970-1979","Low",1788.77606898546,22.577918112278,2.64174804091454,1.3,11.7
"1518","Niger","Women","1970-1979",NA,3.59105807542801,NA,NA,NA,NA
"1519","Nigeria","Men","1950-1959","High",25.1764541268349,NA,NA,NA,NA
"1520","Nigeria","Men","1950-1959","Low",42.1987188756466,1.61302798986435,0.796519994735718,3.8,49.4
"1521","Nigeria","Men","1960-1969","High",728.486354380846,12.8494249582291,3.01721596717834,1.8,23.5
"1522","Nigeria","Men","1960-1969","Low",770.870997793972,9.17438307404518,6.71102005243301,1.2,73.1
"1523","Nigeria","Men","1970-1979","High",1542.31706139445,61.8187701404095,28.9496931731701,4,46.8
"1524","Nigeria","Men","1970-1979","Low",1316.36235448718,53.1149760782719,27.378918170929,4,51.5
"1525","Nigeria","Men","1980-1989","High",960.738495379686,119.538171976805,69.6619357764721,12.4,58.3
"1526","Nigeria","Men","1980-1989","Low",646.07960870862,39.7489490658045,20.8930271416903,6.2,52.6
"1527","Nigeria","Women","1960-1969","High",398.790715061128,10.3311710655689,2.3136790394783,2.6,22.4
"1528","Nigeria","Women","1960-1969","Low",334.614950075746,11.9658881276846,NA,3.6,NA
"1529","Nigeria","Women","1970-1979","High",3965.05563403666,197.685040906072,77.6668530106544,5,39.3
"1530","Nigeria","Women","1970-1979","Low",3725.89678663015,65.4244360327721,7.48132610321045,1.8,11.4
"1531","Nigeria","Women","1980-1989","High",2029.38219658285,175.764130026102,101.305040389299,8.7,57.6
"1532","Nigeria","Women","1980-1989","Low",2651.06460438669,62.1436338424683,17.1767178475857,2.3,27.6
"1533","Norway","Men","1910-1919","High",1.37490425887204,0.217321851468398,0.217321851468398,15.8,100
"1534","Norway","Men","1910-1919","Low",0.974729858015742,0.225199282581976,NA,23.1,NA
"1535","Norway","Men","1920-1929","High",6.01917342911135,1.21241860912353,0.960078001022339,20.1,79.2
"1536","Norway","Men","1920-1929","Low",4.9845851010515,0.401918680636474,0.19767812005902,8.1,49.2
"1537","Norway","Men","1920-1929",NA,137.126696363091,16.4457806348801,4.82261404395103,12,29.3
"1538","Norway","Men","1930-1939","High",44.4706870807471,3.29712491710411,1.5156786441803,7.4,46
"1539","Norway","Men","1930-1939","Low",48.2624282966179,4.83499661435231,0.966059971273864,10,20
"1540","Norway","Men","1930-1939",NA,603.645038505953,83.9357074350119,34.9761743545532,13.9,41.7
"1541","Norway","Men","1940-1949","High",212.299809978169,30.7522609399859,7.68358288746612,14.5,25
"1542","Norway","Men","1940-1949","Low",219.103610717628,16.3281885933143,6.70649915498011,7.5,41.1
"1543","Norway","Men","1940-1949",NA,775.326612683581,93.9468169087638,24.3011596823205,12.1,25.9
"1544","Norway","Men","1950-1959","High",563.388550140673,80.9521433757322,17.8973770291391,14.4,22.1
"1545","Norway","Men","1950-1959","Low",629.768634881841,87.3810878665142,24.4747302243244,13.9,28
"1546","Norway","Men","1950-1959",NA,248.532054273485,58.6092059612274,24.09973564744,23.6,41.1
"1547","Norway","Men","1960-1969","High",606.900709527647,113.767788341526,25.4346627008178,18.7,22.4
"1548","Norway","Men","1960-1969","Low",1015.90732723509,172.589624224163,66.9210369525,17,38.8
"1549","Norway","Men","1960-1969",NA,19.5927026569843,5.02263021469116,1.88015270233154,25.6,37.4
"1550","Norway","Men","1970-1979","High",89.2245342493469,22.7278741170637,7.3325925304529,25.5,32.3
"1551","Norway","Men","1970-1979","Low",376.681012121634,90.5760294601454,28.9926436463341,24,32
"1552","Norway","Men","1970-1979",NA,6.9650102853775,NA,NA,NA,NA
"1553","Norway","Men","1980-1989","High",8.7859919819963,3.06667214924785,0.71146643344963,34.9,23.2
"1554","Norway","Men","1980-1989","Low",5.92174347336929,1.83719403547818,0.688249535200725,31,37.5
"1555","Norway","Women","1905-1909","High",0.29702238962544,NA,NA,NA,NA
"1556","Norway","Women","1905-1909","Low",0.243828856439443,0.243828856439443,0.243828856439443,100,100
"1557","Norway","Women","1910-1919","High",0.866912811057482,0.431333903665632,0.431333903665632,49.8,100
"1558","Norway","Women","1910-1919","Low",2.99688923976016,0.545081066992317,0.243828856439443,18.2,44.7
"1559","Norway","Women","1920-1929","High",9.50882298593068,0.777840971946716,NA,8.2,NA
"1560","Norway","Women","1920-1929","Low",10.8382656828762,0.487801173796704,0.243828856439443,4.5,50
"1561","Norway","Women","1920-1929",NA,189.542004231663,45.5637013614178,17.8947868347168,24,39.3
"1562","Norway","Women","1930-1939","High",60.8238345377704,9.62417168737409,2.05871257941573,15.8,21.4
"1563","Norway","Women","1930-1939","Low",65.2289428242312,7.98457125320742,2.28858281769296,12.2,28.7
"1564","Norway","Women","1930-1939",NA,654.911778603476,74.9260870367289,21.663982257247,11.4,28.9
"1565","Norway","Women","1940-1949","High",177.800643892625,26.2868913385017,6.8545891877384,14.8,26.1
"1566","Norway","Women","1940-1949","Low",188.680877380031,28.5256510570129,7.41665265274428,15.1,26
"1567","Norway","Women","1940-1949",NA,800.185844882561,73.7126546502113,17.1125013232231,9.2,23.2
"1568","Norway","Women","1950-1959","High",537.966167889289,72.1448683747924,12.3084329830449,13.4,17.1
"1569","Norway","Women","1950-1959","Low",617.596037409118,63.6341758226076,9.5304510884141,10.3,15
"1570","Norway","Women","1950-1959",NA,283.386486785678,24.0854200890342,3.79141920804977,8.5,15.7
"1571","Norway","Women","1960-1969","High",691.197807486663,86.865810435376,27.5821541796192,12.6,31.8
"1572","Norway","Women","1960-1969","Low",848.42884568885,92.2052541725176,14.1256273893587,10.9,15.3
"1573","Norway","Women","1960-1969",NA,15.4634783267975,6.83166599273682,3.54250991344452,44.2,51.9
"1574","Norway","Women","1970-1979","High",146.369059688231,23.1354713193394,5.94984277883552,15.8,25.7
"1575","Norway","Women","1970-1979","Low",312.937251949958,38.1361147357861,13.8073605719924,12.2,36.2
"1576","Norway","Women","1970-1979",NA,14.1193949560263,NA,NA,NA,NA
"1577","Norway","Women","1980-1989","High",7.45785106369796,1.87593013251497,0.223655012869742,25.2,11.9
"1578","Norway","Women","1980-1989","Low",3.01488202771738,0.223655012869742,NA,7.4,NA
"1579","Norway","Women","1980-1989",NA,0.658323563362657,NA,NA,NA,NA
"1580","Peru","Men","1930-1939","High",25.0938664227724,NA,NA,NA,NA
"1581","Peru","Men","1930-1939","Low",30.2349530905485,2.55169993638992,2.29400992393494,8.4,89.9
"1582","Peru","Men","1940-1949","High",141.000153526664,10.8081520795822,4.77829205989838,7.7,44.2
"1583","Peru","Men","1940-1949","Low",171.012530907989,7.79869814217091,0.449898019433022,4.6,5.8
"1584","Peru","Men","1950-1959","High",264.771160915494,36.3918755203485,23.7841343283653,13.7,65.4
"1585","Peru","Men","1950-1959","Low",192.849417611957,14.7669782340527,7.10829907655716,7.7,48.1
"1586","Peru","Men","1960-1969","High",52.5518718063831,14.6783251166344,9.71193498373032,27.9,66.2
"1587","Peru","Men","1960-1969","Low",34.3248340934515,3.48812499642372,1.65346696972847,10.2,47.4
"1588","Peru","Women","1940-1949","High",657.849935412407,50.2658417224884,30.9964138269424,7.6,61.7
"1589","Peru","Women","1940-1949","Low",603.000608831644,10.9828760027885,8.07969304919243,1.8,73.6
"1590","Peru","Women","1950-1959","High",2945.01615670323,266.729999646544,183.803390815854,9.1,68.9
"1591","Peru","Women","1950-1959","Low",3260.48215091228,75.5062006562948,41.5961697399616,2.3,55.1
"1592","Peru","Women","1960-1969","High",651.62349870801,82.5189137160778,72.6328746378422,12.7,88
"1593","Peru","Women","1960-1969","Low",693.506831407547,18.2968249022961,12.3482209295034,2.6,67.5
"1594","Philippines","Men","1940-1949","High",34.8364369571209,NA,NA,NA,NA
"1595","Philippines","Men","1940-1949","Low",47.3275609016418,1.75331199169159,1.75331199169159,3.7,100
"1596","Philippines","Men","1950-1959","High",357.826326459646,35.188922137022,19.3074722290039,9.8,54.9
"1597","Philippines","Men","1950-1959","Low",437.738419264555,35.9471251368523,22.1075810492039,8.2,61.5
"1598","Philippines","Men","1960-1969","High",503.920758008957,66.785150796175,37.0986028909683,13.3,55.5
"1599","Philippines","Men","1960-1969","Low",441.660624265671,57.3457948863506,38.2659439742565,13,66.7
"1600","Philippines","Women","1950-1959","High",833.009503334761,74.0154305100441,40.6880221962929,8.9,55
"1601","Philippines","Women","1950-1959","Low",951.031518936157,46.5524678826332,30.1878858804703,4.9,64.8
"1602","Philippines","Women","1960-1969","High",1587.34920302033,205.197019547224,131.466212242842,12.9,64.1
"1603","Philippines","Women","1960-1969","Low",1416.86842113733,72.3787349760532,47.185092151165,5.1,65.2
"1604","Poland","Men","1920-1929","High",13.9425607401979,NA,NA,NA,NA
"1605","Poland","Men","1920-1929","Low",30.5577376402885,3.48064478667132,NA,11.4,NA
"1606","Poland","Men","1920-1929",NA,1.32329477308011,NA,NA,NA,NA
"1607","Poland","Men","1930-1939","High",80.6874997433343,1.5977320859626,0,2,0
"1608","Poland","Men","1930-1939","Low",85.7317150598511,7.11017572788094,3.55481378244633,8.3,50
"1609","Poland","Men","1930-1939",NA,9.61964166653874,1.439236398644,1.439236398644,15,100
"1610","Poland","Men","1940-1949","High",126.57547310397,6.52865793117775,2.92573808176124,5.2,44.8
"1611","Poland","Men","1940-1949","Low",170.036662279706,16.228959732339,6.83687352780254,9.5,42.1
"1612","Poland","Men","1940-1949",NA,6.04146485399832,NA,NA,NA,NA
"1613","Poland","Men","1950-1959","High",230.856160751525,27.3945914613098,10.5980655361743,11.9,38.7
"1614","Poland","Men","1950-1959","Low",323.827446804284,68.8103795122113,42.9049870139172,21.2,62.4
"1615","Poland","Men","1950-1959",NA,10.0266704180593,NA,NA,NA,NA
"1616","Poland","Men","1960-1969","High",185.757761046558,9.97302746994191,8.47878281554165,5.4,85
"1617","Poland","Men","1960-1969","Low",254.777227069648,46.2406062432082,25.0041011927121,18.1,54.1
"1618","Poland","Men","1960-1969",NA,4.04271395588046,NA,NA,NA,NA
"1619","Poland","Men","1970-1979","High",105.046600499479,30.0369586706745,18.8774000750723,28.6,62.8
"1620","Poland","Men","1970-1979","Low",207.880372393146,41.6601159245881,27.0378874086863,20,64.9
"1621","Poland","Men","1970-1979",NA,14.2888789086358,4.8060867612952,2.93391142310918,33.6,61
"1622","Poland","Men","1980-1989","High",67.2109123418869,23.197675589972,10.0389417035202,34.5,43.3
"1623","Poland","Men","1980-1989","Low",56.3475100190926,18.5493813201024,14.4092269416385,32.9,77.7
"1624","Poland","Men","1980-1989",NA,7.45638280632056,NA,NA,NA,NA
"1625","Poland","Women","1920-1929","High",43.839556490345,3.20586845291439,1.85801638721273,7.3,58
"1626","Poland","Women","1920-1929","Low",46.8125304059415,6.37413596996959,NA,13.6,NA
"1627","Poland","Women","1920-1929",NA,5.05595309689818,NA,NA,NA,NA
"1628","Poland","Women","1930-1939","High",94.7934335323502,8.14328654803563,1.34785206570166,8.6,16.6
"1629","Poland","Women","1930-1939","Low",159.991496992291,9.90660646132073,3.33636600090023,6.2,33.7
"1630","Poland","Women","1930-1939",NA,20.1576455993445,2.18812640278941,NA,10.9,NA
"1631","Poland","Women","1940-1949","High",182.37156388359,8.94024817330848,6.2536274600792,4.9,69.9
"1632","Poland","Women","1940-1949","Low",209.108728641411,11.5612900008761,1.52196445837848,5.5,13.2
"1633","Poland","Women","1940-1949",NA,4.31454409977994,NA,NA,NA,NA
"1634","Poland","Women","1950-1959","High",309.996816007404,16.1776453002755,4.16012425317211,5.2,25.7
"1635","Poland","Women","1950-1959","Low",284.022283257446,22.8410978865701,13.5905733077913,8,59.5
"1636","Poland","Women","1950-1959",NA,16.5897863983443,4.09744816638533,1.81318373248769,24.7,44.3
"1637","Poland","Women","1960-1969","High",203.862485375188,31.0011348939459,6.3841585863635,15.2,20.6
"1638","Poland","Women","1960-1969","Low",280.931499341982,22.2369959545824,15.0005796186717,7.9,67.5
"1639","Poland","Women","1960-1969",NA,14.1772592776643,NA,NA,NA,NA
"1640","Poland","Women","1970-1979","High",135.554407643921,18.5098371378258,8.65269886771574,13.7,46.7
"1641","Poland","Women","1970-1979","Low",160.131462374735,16.3726342608965,5.05942112885592,10.2,30.9
"1642","Poland","Women","1970-1979",NA,14.1516077169479,1.80718725710403,NA,12.8,NA
"1643","Poland","Women","1980-1989","High",86.0275142824078,5.45195717337998,NA,6.3,NA
"1644","Poland","Women","1980-1989","Low",45.2591464942614,13.229953159904,7.00256448400353,29.2,52.9
"1645","Poland","Women","1980-1989",NA,9.08972625580998,NA,NA,NA,NA
"1646","Portugal","Men","1910-1919","High",2.15055153551582,NA,NA,NA,NA
"1647","Portugal","Men","1910-1919","Low",1.24521549801442,NA,NA,NA,NA
"1648","Portugal","Men","1920-1929","High",4.76513786690403,0.558334706450097,0.363331528504489,11.7,65.1
"1649","Portugal","Men","1920-1929","Low",18.7919654375812,1.79442083852464,NA,9.5,NA
"1650","Portugal","Men","1920-1929",NA,0.359335990640133,NA,NA,NA,NA
"1651","Portugal","Men","1930-1939","High",16.2671280209687,0.769743678961888,NA,4.7,NA
"1652","Portugal","Men","1930-1939","Low",47.1302820185321,1.01273857377925,NA,2.1,NA
"1653","Portugal","Men","1930-1939",NA,0.847496620507286,NA,NA,NA,NA
"1654","Portugal","Men","1940-1949","High",24.257974811227,2.98630956228777,1.13722442953289,12.3,38.1
"1655","Portugal","Men","1940-1949","Low",84.8346645392336,4.04731351102307,0.451766545623919,4.8,11.2
"1656","Portugal","Men","1940-1949",NA,1.15055238896507,NA,NA,NA,NA
"1657","Portugal","Men","1950-1959","High",38.0315021784569,3.78425989815604,1.15553844365488,10,30.5
"1658","Portugal","Men","1950-1959","Low",82.9869563146886,8.42465681326732,3.30800777719814,10.2,39.3
"1659","Portugal","Men","1950-1959",NA,1.39194414801513,NA,NA,NA,NA
"1660","Portugal","Men","1960-1969","High",61.1938606729668,9.81599642690456,5.17267158447665,16,52.7
"1661","Portugal","Men","1960-1969","Low",79.9896111814813,15.7783793098844,8.45585610964738,19.7,53.6
"1662","Portugal","Men","1960-1969",NA,5.64428155760293,0.919414674004344,0.919414674004344,16.3,100
"1663","Portugal","Men","1970-1979","High",36.919546966697,7.95814586401921,3.45331768376539,21.6,43.4
"1664","Portugal","Men","1970-1979","Low",48.9767809503126,6.92703564353716,1.23945287127965,14.1,17.9
"1665","Portugal","Men","1980-1989","High",7.68956384720296,3.14588005824566,0.337668670122156,40.9,10.7
"1666","Portugal","Men","1980-1989","Low",20.3736438684489,9.6381074396563,7.6213803765515,47.3,79.1
"1667","Portugal","Women","1910-1919","High",0.685651162323524,0.385512619285521,NA,56.2,NA
"1668","Portugal","Women","1910-1919","Low",1.74043865797819,NA,NA,NA,NA
"1669","Portugal","Women","1920-1929","High",13.4449888537885,2.14606943476029,1.26940036120382,16,59.2
"1670","Portugal","Women","1920-1929","Low",14.8646062192753,1.85605660726068,0.298552284566284,12.5,16.1
"1671","Portugal","Women","1930-1939","High",36.4269145065774,4.56340344380478,0.825224460045,12.5,18.1
"1672","Portugal","Women","1930-1939","Low",38.4143330079516,4.3228408760535,2.85992742971798,11.3,66.2
"1673","Portugal","Women","1930-1939",NA,0.592735603967077,NA,NA,NA,NA
"1674","Portugal","Women","1940-1949","High",26.1886509568783,3.84632598386187,0.62441300152515,14.7,16.2
"1675","Portugal","Women","1940-1949","Low",99.2484980509406,4.69353845330839,1.09360594871428,4.7,23.3
"1676","Portugal","Women","1940-1949",NA,3.27185484383936,0.880474161346838,0.880474161346838,26.9,100
"1677","Portugal","Women","1950-1959","High",42.9333291650823,6.99534387971011,3.6623006108079,16.3,52.4
"1678","Portugal","Women","1950-1959","Low",97.6888632687516,9.4107008812446,1.71911240858551,9.6,18.3
"1679","Portugal","Women","1950-1959",NA,0.699098781404416,NA,NA,NA,NA
"1680","Portugal","Women","1960-1969","High",65.1039254432689,10.4522738191455,2.93488516012438,16.1,28.1
"1681","Portugal","Women","1960-1969","Low",110.094274256198,9.59984654077477,4.66441679883235,8.7,48.6
"1682","Portugal","Women","1960-1969",NA,2.54062295922517,1.53625786405311,1.53625786405311,60.5,100
"1683","Portugal","Women","1970-1979","High",59.6689593086694,11.2130677803059,5.27359245000096,18.8,47
"1684","Portugal","Women","1970-1979","Low",37.7874128570614,1.40461733230295,0.643785541001421,3.7,45.8
"1685","Portugal","Women","1970-1979",NA,0.646688350430082,0.216959237130425,NA,33.5,NA
"1686","Portugal","Women","1980-1989","High",16.5853270014296,2.1109873177171,0.307739209869561,12.7,14.6
"1687","Portugal","Women","1980-1989","Low",12.6833297952668,0.641066207954804,NA,5.1,NA
"1688","Portugal","Women","1980-1989",NA,0.268678940119948,NA,NA,NA,NA
"1689","Republic of Moldova","Men","1940-1949","High",65.0915631353855,2.57444506883621,0.832817018032074,4,32.3
"1690","Republic of Moldova","Men","1940-1949","Low",118.690898895264,8.06267499923706,1.68005704879761,6.8,20.8
"1691","Republic of Moldova","Men","1950-1959","High",196.364405870438,6.66028100252151,3.2058419585228,3.4,48.1
"1692","Republic of Moldova","Men","1950-1959","Low",443.230400949717,28.8128059506416,8.45803797245026,6.5,29.4
"1693","Republic of Moldova","Men","1960-1969","High",233.509880959988,20.0313429832458,5.56674498319626,8.6,27.8
"1694","Republic of Moldova","Men","1960-1969","Low",270.423151552677,27.6031621098518,7.26709997653961,10.2,26.3
"1695","Republic of Moldova","Men","1970-1979","High",17.1768899261951,1.26857697963715,NA,7.4,NA
"1696","Republic of Moldova","Men","1970-1979","Low",18.8563349246979,2.6275509595871,1.14189195632935,13.9,43.5
"1697","Republic of Moldova","Women","1950-1959","High",442.519774287939,22.5317749381065,6.08132201433182,5.1,27
"1698","Republic of Moldova","Women","1950-1959","Low",571.25415083766,21.3459849655628,3.07629996538162,3.7,14.4
"1699","Republic of Moldova","Women","1960-1969","High",908.817994445562,49.2911731898785,12.8485680818558,5.4,26.1
"1700","Republic of Moldova","Women","1960-1969","Low",976.289488047361,37.6243690550327,9.94780600070953,3.9,26.4
"1701","Republic of Moldova","Women","1970-1979","High",50.1833790242672,1.94299003481865,NA,3.9,NA
"1702","Republic of Moldova","Women","1970-1979","Low",61.591518163681,1.42920696735382,0.472640991210938,2.3,33.1
"1703","Romania","Men","1920-1929","High",91.2398688793182,16.6274756193161,1.60403153300285,18.2,9.6
"1704","Romania","Men","1920-1929","Low",71.3928495645523,6.33000361919403,0.89071661233902,8.9,14.1
"1705","Romania","Men","1920-1929",NA,5.23883891105652,1.20281553268433,0.421910583972931,23,35.1
"1706","Romania","Men","1930-1939","High",340.476640373468,47.8778231441975,5.31338414549828,14.1,11.1
"1707","Romania","Men","1930-1939","Low",241.558838546276,31.7522257566452,4.54073816537857,13.1,14.3
"1708","Romania","Men","1930-1939",NA,10.840174227953,4.29953524470329,1.21167108416557,39.7,28.2
"1709","Romania","Men","1940-1949","High",395.434539675713,61.3943959772587,11.1096107959747,15.5,18.1
"1710","Romania","Men","1940-1949","Low",339.701613545418,58.4553670585155,13.7195166051388,17.2,23.5
"1711","Romania","Men","1940-1949",NA,4.96324670314789,2.82315969467163,1.29437774419785,56.9,45.8
"1712","Romania","Men","1950-1959","High",508.532116800547,72.3536965548992,22.8906952440739,14.2,31.6
"1713","Romania","Men","1950-1959","Low",471.384598076344,79.1440598964691,26.1026421189308,16.8,33
"1714","Romania","Men","1950-1959",NA,6.91971677541733,3.83831572532654,2.98376965522766,55.5,77.7
"1715","Romania","Men","1960-1969","High",560.083222985268,101.473941802979,40.9509534239769,18.1,40.4
"1716","Romania","Men","1960-1969","Low",454.235288381577,75.7151833176613,31.7515087723732,16.7,41.9
"1717","Romania","Men","1960-1969",NA,2.70269352197647,0.946538865566254,0.946538865566254,35,100
"1718","Romania","Men","1970-1979","High",25.2227554321289,5.94865173101425,2.49521565437317,23.6,41.9
"1719","Romania","Men","1970-1979","Low",99.5941811800003,35.0400732159615,21.9948787093163,35.2,62.8
"1720","Romania","Women","1920-1929","High",115.631735622883,15.834072470665,4.43021094799042,13.7,28
"1721","Romania","Women","1920-1929","Low",64.3493986129761,12.8399298191071,3.23449677228928,20,25.2
"1722","Romania","Women","1920-1929",NA,22.0916305184364,3.70907509326935,1.09280550479889,16.8,29.5
"1723","Romania","Women","1930-1939","High",450.912360668182,60.800735116005,11.4833856225014,13.5,18.9
"1724","Romania","Women","1930-1939","Low",322.381298780441,44.1236507892609,7.77004212141037,13.7,17.6
"1725","Romania","Women","1930-1939",NA,59.1507001519203,9.08507347106934,2.01968944072723,15.4,22.2
"1726","Romania","Women","1940-1949","High",427.867532610893,55.9708563089371,9.160180747509,13.1,16.4
"1727","Romania","Women","1940-1949","Low",395.945438921452,47.1109536886215,6.24318563938141,11.9,13.3
"1728","Romania","Women","1940-1949",NA,17.0253781080246,0.613010466098785,NA,3.6,NA
