"","country","sex","bc_cate","education","datasetname","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"2929","Azerbaijan","Women","1955-1959","All","DHS",286,11,2,3.8,18.2
"2930","Azerbaijan","Women","1960-1964","All","DHS",322,8,1,2.5,12.5
"2931","Azerbaijan","Women","1965-1969","All","DHS",302,14,7,4.6,50
"2932","Azerbaijan","Women","1970-1974","All","DHS",121,16,8,13.2,50
"2933","Belgium","Men","1925-1929","All","GGS",41,11,7,26.8,63.6
"2934","Belgium","Men","1930-1934","All","GGS",167,43,31,25.7,72.1
"2935","Belgium","Men","1935-1939","All","GGS",190,50,37,26.3,74
"2936","Belgium","Men","1940-1944","All","GGS",213,73,47,34.3,64.4
"2937","Belgium","Men","1945-1949","All","GGS",290,86,59,29.7,68.6
"2938","Belgium","Men","1950-1954","All","GGS",335,82,53,24.5,64.6
"2939","Belgium","Men","1955-1959","All","GGS",339,67,39,19.8,58.2
"2940","Belgium","Men","1960-1964","All","GGS",389,69,34,17.7,49.3
"2941","Belgium","Men","1965-1969","All","GGS",319,72,37,22.6,51.4
"2942","Belgium","Men","1970-1974","All","GGS",283,76,39,26.9,51.3
"2943","Belgium","Men","1975-1979","All","GGS",10,3,1,30,33.3
"2944","Belgium","Women","1925-1929","All","GGS",42,11,9,26.2,81.8
"2945","Belgium","Women","1930-1934","All","GGS",166,50,38,30.1,76
"2946","Belgium","Women","1935-1939","All","GGS",182,51,39,28,76.5
"2947","Belgium","Women","1940-1944","All","GGS",215,56,44,26,78.6
"2948","Belgium","Women","1945-1949","All","GGS",318,87,60,27.4,69
"2949","Belgium","Women","1950-1954","All","GGS",326,53,32,16.3,60.4
"2950","Belgium","Women","1955-1959","All","GGS",372,63,31,16.9,49.2
"2951","Belgium","Women","1960-1964","All","GGS",430,55,27,12.8,49.1
"2952","Belgium","Women","1965-1969","All","GGS",369,53,16,14.4,30.2
"2953","Belgium","Women","1970-1974","All","GGS",291,50,25,17.2,50
"2954","Belgium","Women","1975-1979","All","GGS",6,0,0,0,NA
"2955","Benin","Men","1965-1969","All","DHS",398,7,3,1.8,42.9
"2956","Benin","Men","1970-1974","All","DHS",1198,19,3,1.6,15.8
"2957","Benin","Men","1975-1979","All","DHS",1554,23,6,1.5,26.1
"2958","Benin","Men","1980-1984","All","DHS",1361,27,3,2,11.1
"2959","Benin","Women","1950-1954","All","DHS",53,2,1,3.8,50
"2960","Benin","Women","1955-1959","All","DHS",230,1,1,0.4,100
"2961","Benin","Women","1960-1964","All","DHS",312,7,3,2.2,42.9
"2962","Benin","Women","1965-1969","All","DHS",421,7,3,1.7,42.9
"2963","Benin","Women","1970-1974","All","DHS",604,11,3,1.8,27.3
"2964","Benin","Women","1975-1979","All","DHS",660,21,9,3.2,42.9
"2965","Benin","Women","1980-1984","All","DHS",596,34,17,5.7,50
"2966","Bolivia","Men","1955-1959","All","DHS",511,25,11,4.9,44
"2967","Bolivia","Men","1960-1964","All","DHS",1656,55,31,3.3,56.4
"2968","Bolivia","Men","1965-1969","All","DHS",1944,83,50,4.3,60.2
"2969","Bolivia","Men","1970-1974","All","DHS",1418,82,53,5.8,64.6
"2970","Bolivia","Women","1940-1944","All","DHS",67,1,1,1.5,100
"2971","Bolivia","Women","1945-1949","All","DHS",295,16,6,5.4,37.5
"2972","Bolivia","Women","1950-1954","All","DHS",388,12,7,3.1,58.3
"2973","Bolivia","Women","1955-1959","All","DHS",421,25,13,5.9,52
"2974","Bolivia","Women","1960-1964","All","DHS",535,35,25,6.5,71.4
"2975","Bolivia","Women","1965-1969","All","DHS",597,40,27,6.7,67.5
"2976","Bolivia","Women","1970-1974","All","DHS",434,33,21,7.6,63.6
"2977","Brazil","Men","1945-1949","All","DHS",817,68,37,8.3,54.4
"2978","Brazil","Men","1950-1954","All","DHS",1311,105,58,8,55.2
"2979","Brazil","Men","1955-1959","All","DHS",1662,150,102,9,68
"2980","Brazil","Men","1960-1964","All","DHS",468,40,26,8.5,65
"2981","Brazil","Women","1935-1939","All","DHS",102,5,1,4.9,20
"2982","Brazil","Women","1940-1944","All","DHS",180,11,4,6.1,36.4
"2983","Brazil","Women","1945-1949","All","DHS",216,13,6,6,46.2
"2984","Brazil","Women","1950-1954","All","DHS",243,10,6,4.1,60
"2985","Brazil","Women","1955-1959","All","DHS",314,32,15,10.2,46.9
"2986","Brazil","Women","1960-1964","All","DHS",75,13,7,17.3,53.8
"2987","Bulgaria","Men","1919","All","GGS",1,0,0,0,NA
"2988","Bulgaria","Men","1920-1924","All","GGS",8,0,0,0,NA
"2989","Bulgaria","Men","1925-1929","All","GGS",235,28,22,11.9,78.6
"2990","Bulgaria","Men","1930-1934","All","GGS",294,15,13,5.1,86.7
"2991","Bulgaria","Men","1935-1939","All","GGS",352,25,18,7.1,72
"2992","Bulgaria","Men","1940-1944","All","GGS",372,38,35,10.2,92.1
"2993","Bulgaria","Men","1945-1949","All","GGS",429,33,28,7.7,84.8
"2994","Bulgaria","Men","1950-1954","All","GGS",435,50,40,11.5,80
"2995","Bulgaria","Men","1955-1959","All","GGS",411,53,52,12.9,98.1
"2996","Bulgaria","Men","1960-1964","All","GGS",612,88,68,14.4,77.3
"2997","Bulgaria","Men","1965-1969","All","GGS",604,134,120,22.2,89.6
"2998","Bulgaria","Women","1920-1924","All","GGS",6,0,0,0,NA
"2999","Bulgaria","Women","1925-1929","All","GGS",140,17,8,12.1,47.1
"3000","Bulgaria","Women","1930-1934","All","GGS",359,29,12,8.1,41.4
"3001","Bulgaria","Women","1935-1939","All","GGS",366,30,17,8.2,56.7
"3002","Bulgaria","Women","1940-1944","All","GGS",382,22,15,5.8,68.2
"3003","Bulgaria","Women","1945-1949","All","GGS",458,26,19,5.7,73.1
"3004","Bulgaria","Women","1950-1954","All","GGS",425,27,20,6.4,74.1
"3005","Bulgaria","Women","1955-1959","All","GGS",410,34,28,8.3,82.4
"3006","Bulgaria","Women","1960-1964","All","GGS",892,61,51,6.8,83.6
"3007","Bulgaria","Women","1965-1969","All","GGS",840,88,79,10.5,89.8
"3008","Burkina Faso","Men","1960-1964","All","DHS",1012,9,0,0.9,0
"3009","Burkina Faso","Men","1965-1969","All","DHS",1515,12,4,0.8,33.3
"3010","Burkina Faso","Men","1970-1974","All","DHS",1960,21,4,1.1,19
"3011","Burkina Faso","Men","1975-1979","All","DHS",483,3,0,0.6,0
"3012","Burkina Faso","Women","1950-1954","All","DHS",257,1,0,0.4,0
"3013","Burkina Faso","Women","1955-1959","All","DHS",434,4,0,0.9,0
"3014","Burkina Faso","Women","1960-1964","All","DHS",562,8,2,1.4,25
"3015","Burkina Faso","Women","1965-1969","All","DHS",700,8,2,1.1,25
"3016","Burkina Faso","Women","1970-1974","All","DHS",815,41,19,5,46.3
"3017","Burkina Faso","Women","1975-1979","All","DHS",165,14,9,8.5,64.3
"3018","Burundi","Men","1965-1969","All","DHS",651,19,12,2.9,63.2
"3019","Burundi","Men","1970-1974","All","DHS",1425,46,25,3.2,54.3
"3020","Burundi","Men","1975-1979","All","DHS",1681,78,46,4.6,59
"3021","Burundi","Men","1980-1984","All","DHS",928,51,38,5.5,74.5
"3022","Burundi","Women","1955-1959","All","DHS",211,5,4,2.4,80
"3023","Burundi","Women","1960-1964","All","DHS",439,10,7,2.3,70
"3024","Burundi","Women","1965-1969","All","DHS",485,10,7,2.1,70
"3025","Burundi","Women","1970-1974","All","DHS",559,16,6,2.9,37.5
"3026","Burundi","Women","1975-1979","All","DHS",657,21,12,3.2,57.1
"3027","Burundi","Women","1980-1984","All","DHS",352,14,10,4,71.4
"3028","Cambodia","Men","1960-1964","All","DHS",73,4,3,5.5,75
"3029","Cambodia","Men","1965-1969","All","DHS",1902,124,81,6.5,65.3
"3030","Cambodia","Men","1970-1974","All","DHS",1989,150,98,7.5,65.3
"3031","Cambodia","Men","1975-1979","All","DHS",1708,151,95,8.8,62.9
"3032","Cambodia","Women","1960-1964","All","DHS",28,0,0,0,NA
"3033","Cambodia","Women","1965-1969","All","DHS",542,16,1,3,6.2
"3034","Cambodia","Women","1970-1974","All","DHS",597,22,7,3.7,31.8
"3035","Cambodia","Women","1975-1979","All","DHS",512,35,13,6.8,37.1
"3036","Cameroon","Men","1950-1954","All","DHS",73,3,0,4.1,0
"3037","Cameroon","Men","1955-1959","All","DHS",295,10,0,3.4,0
"3038","Cameroon","Men","1960-1964","All","DHS",377,12,2,3.2,16.7
"3039","Cameroon","Men","1965-1969","All","DHS",584,17,4,2.9,23.5
"3040","Cameroon","Men","1970-1974","All","DHS",916,33,6,3.6,18.2
"3041","Cameroon","Men","1975-1979","All","DHS",1177,42,5,3.6,11.9
"3042","Cameroon","Men","1980-1984","All","DHS",1214,62,34,5.1,54.8
"3043","Cameroon","Women","1950-1954","All","DHS",55,1,0,1.8,0
"3044","Cameroon","Women","1955-1959","All","DHS",239,6,0,2.5,0
"3045","Cameroon","Women","1960-1964","All","DHS",319,8,2,2.5,25
"3046","Cameroon","Women","1965-1969","All","DHS",391,10,4,2.6,40
"3047","Cameroon","Women","1970-1974","All","DHS",459,12,9,2.6,75
"3048","Cameroon","Women","1975-1979","All","DHS",561,41,25,7.3,61
"3049","Cameroon","Women","1980-1984","All","DHS",549,55,36,10,65.5
"3050","Central African Republic","Men","1940-1944","All","DHS",4,0,0,0,NA
"3051","Central African Republic","Men","1945-1949","All","DHS",424,36,2,8.5,5.6
"3052","Central African Republic","Men","1950-1954","All","DHS",464,40,3,8.6,7.5
"3053","Central African Republic","Men","1955-1959","All","DHS",689,52,10,7.5,19.2
"3054","Central African Republic","Men","1960-1964","All","DHS",7,0,0,0,NA
"3055","Central African Republic","Women","1930-1934","All","DHS",3,0,0,0,NA
"3056","Central African Republic","Women","1935-1939","All","DHS",90,9,0,10,0
"3057","Central African Republic","Women","1940-1944","All","DHS",98,5,0,5.1,0
"3058","Central African Republic","Women","1945-1949","All","DHS",99,8,1,8.1,12.5
"3059","Central African Republic","Women","1950-1954","All","DHS",126,14,5,11.1,35.7
"3060","Central African Republic","Women","1955-1959","All","DHS",185,22,10,11.9,45.5
"3061","Central African Republic","Women","1960-1964","All","DHS",4,1,0,25,0
"3062","Chad","Men","1960-1964","All","DHS",1,0,0,0,NA
"3063","Chad","Men","1965-1969","All","DHS",1260,13,2,1,15.4
"3064","Chad","Men","1970-1974","All","DHS",1502,17,3,1.1,17.6
"3065","Chad","Men","1975-1979","All","DHS",2081,22,8,1.1,36.4
"3066","Chad","Men","1980-1984","All","DHS",164,1,0,0.6,0
"3067","Chad","Women","1950-1954","All","DHS",1,0,0,0,NA
"3068","Chad","Women","1955-1959","All","DHS",218,2,0,0.9,0
"3069","Chad","Women","1960-1964","All","DHS",304,4,0,1.3,0
"3070","Chad","Women","1965-1969","All","DHS",382,6,3,1.6,50
"3071","Chad","Women","1970-1974","All","DHS",510,4,1,0.8,25
"3072","Chad","Women","1975-1979","All","DHS",547,22,12,4,54.5
"3073","Chad","Women","1980-1984","All","DHS",77,2,1,2.6,50
"3074","Colombia","Men","1965-1969","All","DHS",3763,196,95,5.2,48.5
"3075","Colombia","Men","1970-1974","All","DHS",4238,216,111,5.1,51.4
"3076","Colombia","Men","1975-1979","All","DHS",4566,289,155,6.3,53.6
"3077","Colombia","Men","1980-1984","All","DHS",676,50,31,7.4,62
"3078","Colombia","Women","1955-1959","All","DHS",2124,203,104,9.6,51.2
"3079","Colombia","Women","1960-1964","All","DHS",2981,312,156,10.5,50
"3080","Colombia","Women","1965-1969","All","DHS",3163,393,192,12.4,48.9
"3081","Colombia","Women","1970-1974","All","DHS",3043,412,218,13.5,52.9
"3082","Colombia","Women","1975-1979","All","DHS",3216,556,297,17.3,53.4
"3083","Colombia","Women","1980-1984","All","DHS",468,82,47,17.5,57.3
"3084","Comoros","Men","1960-1964","All","DHS",102,8,0,7.8,0
"3085","Comoros","Men","1965-1969","All","DHS",331,18,0,5.4,0
"3086","Comoros","Men","1970-1974","All","DHS",566,50,13,8.8,26
"3087","Comoros","Men","1975-1979","All","DHS",390,58,20,14.9,34.5
"3088","Comoros","Women","1950-1954","All","DHS",27,3,0,11.1,0
"3089","Comoros","Women","1955-1959","All","DHS",73,3,0,4.1,0
"3090","Comoros","Women","1960-1964","All","DHS",126,8,3,6.3,37.5
"3091","Comoros","Women","1965-1969","All","DHS",155,7,1,4.5,14.3
"3092","Comoros","Women","1970-1974","All","DHS",234,27,10,11.5,37
"3093","Comoros","Women","1975-1979","All","DHS",168,30,16,17.9,53.3
"3094","Congo","Men","1960-1964","All","DHS",526,10,2,1.9,20
"3095","Congo","Men","1965-1969","All","DHS",942,20,2,2.1,10
"3096","Congo","Men","1970-1974","All","DHS",1337,29,4,2.2,13.8
"3097","Congo","Men","1975-1979","All","DHS",563,17,6,3,35.3
"3098","Congo","Women","1950-1954","All","DHS",105,1,1,1,100
"3099","Congo","Women","1955-1959","All","DHS",261,5,2,1.9,40
"3100","Congo","Women","1960-1964","All","DHS",381,12,9,3.1,75
"3101","Congo","Women","1965-1969","All","DHS",522,20,9,3.8,45
"3102","Congo","Women","1970-1974","All","DHS",643,21,7,3.3,33.3
"3103","Congo","Women","1975-1979","All","DHS",272,23,17,8.5,73.9
"3104","CzechRepublic","Men","1925-1929","All","GGS",165,36,25,21.8,69.4
"3105","CzechRepublic","Men","1930-1934","All","GGS",264,56,44,21.2,78.6
"3106","CzechRepublic","Men","1935-1939","All","GGS",260,45,38,17.3,84.4
"3107","CzechRepublic","Men","1940-1944","All","GGS",332,65,53,19.6,81.5
"3108","CzechRepublic","Men","1945-1949","All","GGS",382,78,67,20.4,85.9
"3109","CzechRepublic","Men","1950-1954","All","GGS",419,99,84,23.6,84.8
"3110","CzechRepublic","Men","1955-1959","All","GGS",371,97,79,26.1,81.4
"3111","CzechRepublic","Men","1960-1964","All","GGS",397,111,96,28,86.5
"3112","CzechRepublic","Men","1965-1969","All","GGS",394,99,84,25.1,84.8
"3113","CzechRepublic","Men","1970-1974","All","GGS",39,10,7,25.6,70
"3114","CzechRepublic","Women","1925-1929","All","GGS",258,56,37,21.7,66.1
"3115","CzechRepublic","Women","1930-1934","All","GGS",276,46,26,16.7,56.5
"3116","CzechRepublic","Women","1935-1939","All","GGS",321,49,37,15.3,75.5
"3117","CzechRepublic","Women","1940-1944","All","GGS",379,49,36,12.9,73.5
"3118","CzechRepublic","Women","1945-1949","All","GGS",437,51,29,11.7,56.9
"3119","CzechRepublic","Women","1950-1954","All","GGS",431,40,28,9.3,70
"3120","CzechRepublic","Women","1955-1959","All","GGS",431,59,42,13.7,71.2
"3121","CzechRepublic","Women","1960-1964","All","GGS",449,50,32,11.1,64
"3122","CzechRepublic","Women","1965-1969","All","GGS",426,55,42,12.9,76.4
"3123","CzechRepublic","Women","1970-1974","All","GGS",29,3,0,10.3,0
"3124","Democratic Republic of the Congo","Men","1960-1964","All","DHS",313,7,0,2.2,0
"3125","Democratic Republic of the Congo","Men","1965-1969","All","DHS",1280,36,8,2.8,22.2
"3126","Democratic Republic of the Congo","Men","1970-1974","All","DHS",1745,53,17,3,32.1
"3127","Democratic Republic of the Congo","Men","1975-1979","All","DHS",1771,59,15,3.3,25.4
"3128","Democratic Republic of the Congo","Women","1950-1954","All","DHS",68,1,0,1.5,0
"3129","Democratic Republic of the Congo","Women","1955-1959","All","DHS",449,8,3,1.8,37.5
"3130","Democratic Republic of the Congo","Women","1960-1964","All","DHS",587,14,4,2.4,28.6
"3131","Democratic Republic of the Congo","Women","1965-1969","All","DHS",691,18,6,2.6,33.3
"3132","Democratic Republic of the Congo","Women","1970-1974","All","DHS",798,19,6,2.4,31.6
"3133","Democratic Republic of the Congo","Women","1975-1979","All","DHS",679,29,14,4.3,48.3
"3134","Dominican Republic","Men","1950-1954","All","DHS",920,32,7,3.5,21.9
"3135","Dominican Republic","Men","1955-1959","All","DHS",2327,107,25,4.6,23.4
"3136","Dominican Republic","Men","1960-1964","All","DHS",2710,109,35,4,32.1
"3137","Dominican Republic","Men","1965-1969","All","DHS",1767,76,36,4.3,47.4
"3138","Dominican Republic","Women","1940-1944","All","DHS",59,1,0,1.7,0
"3139","Dominican Republic","Women","1945-1949","All","DHS",192,17,9,8.9,52.9
"3140","Dominican Republic","Women","1950-1954","All","DHS",189,12,4,6.3,33.3
"3141","Dominican Republic","Women","1955-1959","All","DHS",242,18,4,7.4,22.2
"3142","Dominican Republic","Women","1960-1964","All","DHS",277,33,14,11.9,42.4
"3143","Dominican Republic","Women","1965-1969","All","DHS",182,29,9,15.9,31
"3144","Estonia","Men","1920-1924","All","GGS",11,1,0,9.1,0
"3145","Estonia","Men","1925-1929","All","GGS",107,13,9,12.1,69.2
"3146","Estonia","Men","1930-1934","All","GGS",178,21,15,11.8,71.4
"3147","Estonia","Men","1935-1939","All","GGS",212,23,14,10.8,60.9
"3148","Estonia","Men","1940-1944","All","GGS",206,23,18,11.2,78.3
"3149","Estonia","Men","1945-1949","All","GGS",256,22,10,8.6,45.5
"3150","Estonia","Men","1950-1954","All","GGS",228,27,18,11.8,66.7
"3151","Estonia","Men","1955-1959","All","GGS",299,29,16,9.7,55.2
"3152","Estonia","Men","1960-1964","All","GGS",244,33,22,13.5,66.7
"3153","Estonia","Men","1965-1969","All","GGS",256,45,31,17.6,68.9
"3154","Estonia","Men","1970-1974","All","GGS",17,2,2,11.8,100
"3155","Estonia","Women","1920-1924","All","GGS",40,7,0,17.5,0
"3156","Estonia","Women","1925-1929","All","GGS",303,45,18,14.9,40
"3157","Estonia","Women","1930-1934","All","GGS",395,38,17,9.6,44.7
"3158","Estonia","Women","1935-1939","All","GGS",418,37,15,8.9,40.5
"3159","Estonia","Women","1940-1944","All","GGS",387,30,16,7.8,53.3
"3160","Estonia","Women","1945-1949","All","GGS",407,30,14,7.4,46.7
"3161","Estonia","Women","1950-1954","All","GGS",476,31,18,6.5,58.1
"3162","Estonia","Women","1955-1959","All","GGS",466,29,13,6.2,44.8
"3163","Estonia","Women","1960-1964","All","GGS",470,31,23,6.6,74.2
"3164","Estonia","Women","1965-1969","All","GGS",409,37,27,9,73
"3165","Estonia","Women","1970-1974","All","GGS",25,5,4,20,80
"3166","Ethiopia","Men","1965-1969","All","DHS",494,17,6,3.4,35.3
"3167","Ethiopia","Men","1970-1974","All","DHS",1075,49,20,4.6,40.8
"3168","Ethiopia","Men","1975-1979","All","DHS",1700,88,49,5.2,55.7
"3169","Ethiopia","Men","1980-1984","All","DHS",927,57,30,6.1,52.6
"3170","Ethiopia","Women","1955-1959","All","DHS",217,6,2,2.8,33.3
"3171","Ethiopia","Women","1960-1964","All","DHS",589,22,9,3.7,40.9
"3172","Ethiopia","Women","1965-1969","All","DHS",727,20,8,2.8,40
"3173","Ethiopia","Women","1970-1974","All","DHS",1060,61,33,5.8,54.1
"3174","Ethiopia","Women","1975-1979","All","DHS",1352,106,60,7.8,56.6
"3175","Ethiopia","Women","1980-1984","All","DHS",626,73,40,11.7,54.8
"3176","France","Men","1925-1929","All","GGS",183,37,25,20.2,67.6
"3177","France","Men","1930-1934","All","GGS",270,40,31,14.8,77.5
"3178","France","Men","1935-1939","All","GGS",294,38,25,12.9,65.8
"3179","France","Men","1940-1944","All","GGS",320,51,35,15.9,68.6
"3180","France","Men","1945-1949","All","GGS",436,60,40,13.8,66.7
"3181","France","Men","1950-1954","All","GGS",408,58,30,14.2,51.7
"3182","France","Men","1955-1959","All","GGS",403,94,54,23.3,57.4
"3183","France","Men","1960-1964","All","GGS",414,102,49,24.6,48
"3184","France","Men","1965-1969","All","GGS",470,98,58,20.9,59.2
"3185","France","Men","1970-1974","All","GGS",84,23,15,27.4,65.2
"3186","France","Women","1925-1929","All","GGS",250,50,27,20,54
"3187","France","Women","1930-1934","All","GGS",328,46,29,14,63
"3188","France","Women","1935-1939","All","GGS",375,43,27,11.5,62.8
"3189","France","Women","1940-1944","All","GGS",367,49,30,13.4,61.2
"3190","France","Women","1945-1949","All","GGS",514,74,48,14.4,64.9
"3191","France","Women","1950-1954","All","GGS",548,71,47,13,66.2
"3192","France","Women","1955-1959","All","GGS",540,81,41,15,50.6
"3193","France","Women","1960-1964","All","GGS",521,78,40,15,51.3
"3194","France","Women","1965-1969","All","GGS",573,91,56,15.9,61.5
"3195","France","Women","1970-1974","All","GGS",103,13,9,12.6,69.2
"3196","Gabon","Men","1960-1964","All","DHS",417,21,1,5,4.8
"3197","Gabon","Men","1965-1969","All","DHS",815,34,6,4.2,17.6
"3198","Gabon","Men","1970-1974","All","DHS",919,36,9,3.9,25
"3199","Gabon","Men","1975-1979","All","DHS",468,26,7,5.6,26.9
"3200","Gabon","Women","1950-1954","All","DHS",125,2,0,1.6,0
"3201","Gabon","Women","1955-1959","All","DHS",321,10,5,3.1,50
"3202","Gabon","Women","1960-1964","All","DHS",482,21,3,4.4,14.3
"3203","Gabon","Women","1965-1969","All","DHS",536,24,8,4.5,33.3
"3204","Gabon","Women","1970-1974","All","DHS",597,51,22,8.5,43.1
"3205","Gabon","Women","1975-1979","All","DHS",326,39,20,12,51.3
"3206","Gambia","Men","1970-1974","All","DHS",708,14,0,2,0
"3207","Gambia","Men","1975-1979","All","DHS",1025,29,3,2.8,10.3
"3208","Gambia","Men","1980-1984","All","DHS",1480,57,14,3.9,24.6
"3209","Gambia","Men","1985-1989","All","DHS",63,2,1,3.2,50
"3210","Gambia","Women","1960-1964","All","DHS",152,4,1,2.6,25
"3211","Gambia","Women","1965-1969","All","DHS",265,8,4,3,50
"3212","Gambia","Women","1970-1974","All","DHS",357,12,8,3.4,66.7
"3213","Gambia","Women","1975-1979","All","DHS",368,27,17,7.3,63
"3214","Gambia","Women","1980-1984","All","DHS",504,67,47,13.3,70.1
"3215","Gambia","Women","1985-1989","All","DHS",20,4,0,20,0
"3216","Georgia","Men","1925-1929","All","GGS",121,5,4,4.1,80
"3217","Georgia","Men","1930-1934","All","GGS",192,8,7,4.2,87.5
"3218","Georgia","Men","1935-1939","All","GGS",317,21,19,6.6,90.5
"3219","Georgia","Men","1940-1944","All","GGS",218,15,12,6.9,80
"3220","Georgia","Men","1945-1949","All","GGS",258,13,11,5,84.6
"3221","Georgia","Men","1950-1954","All","GGS",337,20,20,5.9,100
"3222","Georgia","Men","1955-1959","All","GGS",457,38,37,8.3,97.4
"3223","Georgia","Men","1960-1964","All","GGS",469,55,52,11.7,94.5
"3224","Georgia","Men","1965-1969","All","GGS",450,77,74,17.1,96.1
"3225","Georgia","Men","1970-1974","All","GGS",110,37,35,33.6,94.6
"3226","Georgia","Women","1925-1929","All","GGS",218,37,28,17,75.7
"3227","Georgia","Women","1930-1934","All","GGS",300,37,25,12.3,67.6
"3228","Georgia","Women","1935-1939","All","GGS",429,52,39,12.1,75
"3229","Georgia","Women","1940-1944","All","GGS",343,46,36,13.4,78.3
"3230","Georgia","Women","1945-1949","All","GGS",375,42,36,11.2,85.7
"3231","Georgia","Women","1950-1954","All","GGS",475,51,45,10.7,88.2
"3232","Georgia","Women","1955-1959","All","GGS",544,50,49,9.2,98
"3233","Georgia","Women","1960-1964","All","GGS",626,78,72,12.5,92.3
"3234","Georgia","Women","1965-1969","All","GGS",520,77,72,14.8,93.5
"3235","Georgia","Women","1970-1974","All","GGS",174,23,21,13.2,91.3
"3236","Germany","Men","1925-1929","All","GGS",195,40,29,20.5,72.5
"3237","Germany","Men","1930-1934","All","GGS",257,57,51,22.2,89.5
"3238","Germany","Men","1935-1939","All","GGS",392,98,71,25,72.4
"3239","Germany","Men","1940-1944","All","GGS",443,115,81,26,70.4
"3240","Germany","Men","1945-1949","All","GGS",349,84,59,24.1,70.2
"3241","Germany","Men","1950-1954","All","GGS",392,103,72,26.3,69.9
"3242","Germany","Men","1955-1959","All","GGS",413,97,64,23.5,66
"3243","Germany","Men","1960-1964","All","GGS",512,142,98,27.7,69
"3244","Germany","Men","1965-1969","All","GGS",440,169,113,38.4,66.9
"3245","Germany","Men","1970-1974","All","GGS",40,18,14,45,77.8
"3246","Germany","Women","1920-1924","All","GGS",1,0,0,0,NA
"3247","Germany","Women","1925-1929","All","GGS",245,74,55,30.2,74.3
"3248","Germany","Women","1930-1934","All","GGS",291,68,44,23.4,64.7
"3249","Germany","Women","1935-1939","All","GGS",376,80,57,21.3,71.2
"3250","Germany","Women","1940-1944","All","GGS",389,78,50,20.1,64.1
"3251","Germany","Women","1945-1949","All","GGS",346,73,50,21.1,68.5
"3252","Germany","Women","1950-1954","All","GGS",446,78,50,17.5,64.1
"3253","Germany","Women","1955-1959","All","GGS",562,75,42,13.3,56
"3254","Germany","Women","1960-1964","All","GGS",637,83,51,13,61.4
"3255","Germany","Women","1965-1969","All","GGS",631,94,57,14.9,60.6
"3256","Germany","Women","1970-1974","All","GGS",57,12,11,21.1,91.7
"3257","Ghana","Men","1960-1964","All","DHS",15,1,1,6.7,100
"3258","Ghana","Men","1965-1969","All","DHS",867,15,1,1.7,6.7
"3259","Ghana","Men","1970-1974","All","DHS",1035,25,3,2.4,12
"3260","Ghana","Men","1975-1979","All","DHS",1245,55,19,4.4,34.5
"3261","Ghana","Women","1950-1954","All","DHS",6,0,0,0,NA
"3262","Ghana","Women","1955-1959","All","DHS",229,4,1,1.7,25
"3263","Ghana","Women","1960-1964","All","DHS",303,10,9,3.3,90
"3264","Ghana","Women","1965-1969","All","DHS",365,11,7,3,63.6
"3265","Ghana","Women","1970-1974","All","DHS",435,23,12,5.3,52.2
"3266","Ghana","Women","1975-1979","All","DHS",467,40,22,8.6,55
"3267","Guatemala","Men","1960-1964","All","DHS",15,0,0,0,NA
"3268","Guatemala","Men","1965-1969","All","DHS",2049,102,71,5,69.6
"3269","Guatemala","Men","1970-1974","All","DHS",2517,142,106,5.6,74.6
"3270","Guatemala","Men","1975-1979","All","DHS",3043,227,174,7.5,76.7
"3271","Guatemala","Men","1980-1984","All","DHS",115,16,11,13.9,68.8
"3272","Guatemala","Women","1950-1954","All","DHS",6,0,0,0,NA
"3273","Guatemala","Women","1955-1959","All","DHS",583,24,13,4.1,54.2
"3274","Guatemala","Women","1960-1964","All","DHS",710,39,26,5.5,66.7
"3275","Guatemala","Women","1965-1969","All","DHS",777,39,21,5,53.8
"3276","Guatemala","Women","1970-1974","All","DHS",921,72,44,7.8,61.1
"3277","Guatemala","Women","1975-1979","All","DHS",1052,121,84,11.5,69.4
"3278","Guatemala","Women","1980-1984","All","DHS",46,5,4,10.9,80
"3279","Guinea","Men","1965-1969","All","DHS",177,9,2,5.1,22.2
"3280","Guinea","Men","1970-1974","All","DHS",958,46,3,4.8,6.5
"3281","Guinea","Men","1975-1979","All","DHS",1038,38,6,3.7,15.8
"3282","Guinea","Men","1980-1984","All","DHS",1080,54,9,5,16.7
"3283","Guinea","Women","1955-1959","All","DHS",39,0,0,0,NA
"3284","Guinea","Women","1960-1964","All","DHS",285,8,4,2.8,50
"3285","Guinea","Women","1965-1969","All","DHS",268,3,1,1.1,33.3
"3286","Guinea","Women","1970-1974","All","DHS",384,13,4,3.4,30.8
"3287","Guinea","Women","1975-1979","All","DHS",398,19,10,4.8,52.6
"3288","Guinea","Women","1980-1984","All","DHS",365,45,24,12.3,53.3
"3289","Guyana","Men","1955-1959","All","DHS",53,3,3,5.7,100
"3290","Guyana","Men","1960-1964","All","DHS",596,29,16,4.9,55.2
"3291","Guyana","Men","1965-1969","All","DHS",617,52,23,8.4,44.2
"3292","Guyana","Men","1970-1974","All","DHS",620,43,24,6.9,55.8
"3293","Guyana","Women","1955-1959","All","DHS",48,3,1,6.2,33.3
"3294","Guyana","Women","1960-1964","All","DHS",426,48,23,11.3,47.9
"3295","Guyana","Women","1965-1969","All","DHS",461,55,26,11.9,47.3
"3296","Guyana","Women","1970-1974","All","DHS",423,62,33,14.7,53.2
